,Trial-ID,Status,Iteration,batch_size,hidden_unit1,hidden_unit2,lr_init,lstm_unit,Objective
26,14,INTERMEDIATE,1,256.0,359.0,319.0,0.0005,107.0,1.2848889827728271
27,14,COMPLETED,1,256.0,359.0,319.0,0.0005,107.0,1.2848889827728271
28,15,INTERMEDIATE,1,256.0,361.0,329.0,0.0005,96.0,1.3594272136688232
29,15,COMPLETED,1,256.0,361.0,329.0,0.0005,96.0,1.3594272136688232
30,16,INTERMEDIATE,1,128.0,417.0,313.0,0.0005,52.0,0.9486483335494995
31,16,COMPLETED,1,128.0,417.0,313.0,0.0005,52.0,0.9486483335494995
32,17,INTERMEDIATE,1,128.0,412.0,317.0,0.0005,56.0,1.1761893033981323
33,17,COMPLETED,1,128.0,412.0,317.0,0.0005,56.0,1.1761893033981323
34,18,INTERMEDIATE,1,64.0,292.0,464.0,0.001726807433392719,52.0,1.5216987133026123
35,18,COMPLETED,1,64.0,292.0,464.0,0.001726807433392719,52.0,1.5216987133026123
36,19,INTERMEDIATE,1,128.0,424.0,311.0,0.0005,53.0,1.1505823135375977
37,19,COMPLETED,1,128.0,424.0,311.0,0.0005,53.0,1.1505823135375977
38,20,INTERMEDIATE,1,128.0,290.0,446.0,0.0008278922649269105,52.0,1.149549961090088
39,20,COMPLETED,1,128.0,290.0,446.0,0.0008278922649269105,52.0,1.149549961090088
40,21,INTERMEDIATE,1,128.0,416.0,314.0,0.005,43.0,1.1332365274429321
41,21,COMPLETED,1,128.0,416.0,314.0,0.005,43.0,1.1332365274429321
42,22,INTERMEDIATE,1,256.0,357.0,329.0,0.0010539461446312118,106.0,0.9732394218444824
43,22,COMPLETED,1,256.0,357.0,329.0,0.0010539461446312118,106.0,0.9732394218444824
44,23,INTERMEDIATE,1,256.0,365.0,331.0,0.001690663380285365,110.0,0.7856823205947876
45,23,COMPLETED,1,256.0,365.0,331.0,0.001690663380285365,110.0,0.7856823205947876
46,24,INTERMEDIATE,1,128.0,364.0,336.0,0.005,114.0,1.6496559381484985
47,24,COMPLETED,1,128.0,364.0,336.0,0.005,114.0,1.6496559381484985
48,25,INTERMEDIATE,1,256.0,365.0,328.0,0.0005,108.0,1.4530028104782104
49,25,COMPLETED,1,256.0,365.0,328.0,0.0005,108.0,1.4530028104782104
50,26,INTERMEDIATE,1,64.0,334.0,256.0,0.004467842328191083,235.0,0.8657590746879578
51,26,COMPLETED,1,64.0,334.0,256.0,0.004467842328191083,235.0,0.8657590746879578
52,27,INTERMEDIATE,1,128.0,419.0,317.0,0.0011946082893606312,45.0,0.9849382042884827
53,27,COMPLETED,1,128.0,419.0,317.0,0.0011946082893606312,45.0,0.9849382042884827
54,28,INTERMEDIATE,1,64.0,478.0,430.0,0.004073639980398114,133.0,2.3942177295684814
55,28,COMPLETED,1,64.0,478.0,430.0,0.004073639980398114,133.0,2.3942177295684814
56,29,INTERMEDIATE,1,128.0,479.0,411.0,0.0005,70.0,1.1177785396575928
57,29,COMPLETED,1,128.0,479.0,411.0,0.0005,70.0,1.1177785396575928
58,30,INTERMEDIATE,1,256.0,417.0,310.0,0.0036042263756342497,66.0,1.0480250120162964
59,30,COMPLETED,1,256.0,417.0,310.0,0.0036042263756342497,66.0,1.0480250120162964
60,31,INTERMEDIATE,1,64.0,364.0,334.0,0.004168991503104064,110.0,1.2178272008895874
61,31,COMPLETED,1,64.0,364.0,334.0,0.004168991503104064,110.0,1.2178272008895874
62,32,INTERMEDIATE,1,128.0,481.0,407.0,0.004774077329134062,67.0,0.914815366268158
63,32,COMPLETED,1,128.0,481.0,407.0,0.004774077329134062,67.0,0.914815366268158
64,33,INTERMEDIATE,1,128.0,510.0,441.0,0.00491286914651368,152.0,1.8248273134231567
65,33,COMPLETED,1,128.0,510.0,441.0,0.00491286914651368,152.0,1.8248273134231567
66,34,INTERMEDIATE,1,128.0,419.0,316.0,0.0013049913532516793,54.0,1.007295846939087
67,34,COMPLETED,1,128.0,419.0,316.0,0.0013049913532516793,54.0,1.007295846939087
68,35,INTERMEDIATE,1,64.0,340.0,256.0,0.005,250.0,0.8143724799156189
69,35,COMPLETED,1,64.0,340.0,256.0,0.005,250.0,0.8143724799156189
70,36,INTERMEDIATE,1,256.0,354.0,256.0,0.0015878050704108979,250.0,1.3070780038833618
71,36,COMPLETED,1,256.0,354.0,256.0,0.0015878050704108979,250.0,1.3070780038833618
72,37,INTERMEDIATE,1,64.0,317.0,256.0,0.005,249.0,0.9746043682098389
73,37,COMPLETED,1,64.0,317.0,256.0,0.005,249.0,0.9746043682098389
74,38,INTERMEDIATE,1,128.0,385.0,344.0,0.0010578676494585938,186.0,0.7991928458213806
